"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
31.56,813,25.051,15.7,"GRA",8,10.7618
28.838,970.95,25.95,11.37,"GRA",41,5.84729
17.596,284.62,9.453,48.85,"GRA",30,12.6109
20.801,733.6,6.744,41.423,"GRA",12,34.7908
10.577,207.791,7.586,31.48,"GRA",1,10.7363
18.48,226.83,7.462,41.93,"GRA",17,17.0027
20.35,610.7,12.32,17.21,"GRA",41,17.2662
30.14,158,20.536,25.3,"GRA",8,3.31718
24.638,526.72,17.973,51.592,"GRA",12,32.0758
24.09,720.7,14.27,16,"GRA",43,4.72437
25.4,133.8,18.44,37.3,"GRA",37,9.41839
18.5,692,8.257,27.475,"GRA",15,27.0555
14.4,499.5,6.56,25.714,"GRA",41,22.2401
9.2,543.7,5.936,34.889,"GRA",27,2.10668
28.7,457.7,15.82,40,"GRA",37,17.7254
20.36,259.6,9.923,28.9,"GRA",15,15.7045
16.817,507.37,8.116,41.319,"GRA",14,29.6635
17.641,470.48,5.78,41.895,"GRA",30,21.8811
21.708,829.25,8.768,36.46,"GRA",14,24.7644
34.84,226,36.792,16.9,"GRA",8,4.18757
12.18,397,8.175,32.7,"GRA",33,5.27417
25.06,938.261,18.86,12.85,"GRA",38,10.1714
16.572,718.84,5.076,44.821,"GRA",14,29.7971
14.282,886.979,10.546,46.068,"GRA",1,16.8181
27.58,688.2,19.65,24,"GRA",43,4.52839
27.75,264,10.434,21,"GRA",8,3.51221
17.73,219.733,9.101,43.64,"GRA",17,13.2619
21.567,359.68,7.476,41.32,"GRA",12,31.9537
39.57,529,58.401,16.9,"GRA",8,4.35771
23.394,273.89,14.225,41.296,"GRA",14,17.2693
35.07,310,38.392,16.3,"GRA",8,7.71887
27.16,603.29,17.535,30.265,"GRA",14,21.2184
12.462,507.02,7.928,41.873,"GRA",14,16.7297
20.679,665.41,11.84,12.141,"GRA",41,23.8788
16.232,682.05,8.67,13.5,"GRA",41,33.0542
21.05,451.78,8.371,40.996,"GRA",30,21.0925
36.19,117,40.832,15.3,"GRA",8,0.980129
22.98,161.733,9.524,26.75,"GRA",17,13.274
18.769,622.17,6.267,48.008,"GRA",14,31.9012
22.53,504.292,10.431,26.473,"GRA",1,18.7651
16.75,369.27,5.12,19.684,"GRA",41,16.4697
12.556,66.241,5.06,21.516,"GRA",41,4.11442
22.83,780,17.495,23.3,"GRA",15,26.393
30.67,1081,31.311,24.2,"GRA",8,7.01169
12.751,515.71,5.368,45.46,"GRA",30,16.8826
26.123,603.53,12.675,42.044,"GRA",12,34.111
25.01,210.1,12.714,31.5,"GRA",15,15.2296
14.6,745,10,43.6,"GRA",37,22.1231
18.632,678.51,6.058,41.051,"GRA",14,38.5052
32.53,158,27.442,18.6,"GRA",8,3.71547
33.61,1020,26.031,18.9,"GRA",8,8.28366
10.34,413.2,6.146,39.733,"GRA",17,21.9739
30.14,155,22.675,17.4,"GRA",8,5.77879
24.208,641.35,10.286,37.503,"GRA",14,31.7123
17.397,119.807,7.392,29.477,"GRA",17,7.32139
23.749,519.32,7.87,41.036,"GRA",14,21.8093
19.353,84.868,9.299,43.291,"GRA",30,5.64012
14.13,562.61,6.16,20,"GRA",1,25.1567
32.31,856,33.395,9.7,"GRA",4,15.6989
27.2,732.584,21.87,17,"GRA",43,4.61027
26.134,802.97,10.948,48.653,"GRA",12,24.3805
16.331,641.63,12.48,42.936,"GRA",30,13.6807
20.603,806.47,7.2,45.266,"GRA",12,36.3052
21.7,568.2,5.71,34.3,"GRA",37,16.718
30.77,269.044,29.68,10.58,"GRA",38,8.96977
24.9,807,7.94,45.8,"GRA",37,23.6702
21.22,175.833,13.028,32.587,"GRA",17,15.2782
19.34,576.5,10.97,14.288,"GRA",41,23.3217
14.23,741.3,5.971,32.148,"GRA",33,17.2653
23.3,638,11.87,44,"GRA",37,20.3738
25.64,427.36,21.89,22.011,"GRA",41,13.3447
17.81,345.06,8.046,30.05,"GRA",17,21.1858
22.438,479.532,8.738,39.041,"GRA",14,14.3586
17.65,784,15.088,40.677,"GRA",17,14.2184
30.42,453.479,28.32,8.82,"GRA",38,9.19119
24.18,512.87,13.634,33.82,"GRA",17,17.6675
24.92,725.864,22.02,8.58,"GRA",38,4.49146
23.04,629.7,13.06,14.326,"GRA",41,8.78602
15.23,267.11,6.776,37.23,"GRA",17,10.0249
15.518,65.2,5.419,20.25,"GRA",17,3.94746
18.811,85.197,6.75,12.175,"GRA",41,5.05901
10.925,603.872,5.542,30.913,"GRA",16,14.0546
26.75,467.98,19.403,36.57,"GRA",17,25.0102
27.92,348,9.032,24.6,"GRA",8,4.3865
17.743,428.52,6.636,27.921,"GRA",1,23.6787
23.14,782,6.292,30.575,"GRA",15,29.1413
26.2,664.87,14.53,12.771,"GRA",38,14.9104
19.19,130.183,8.84,45.713,"GRA",17,11.1623
23.97,202.63,14.912,34.14,"GRA",17,10.4055
16.597,138.967,7.57,30.558,"GRA",15,16.5836
19.237,347.477,6.949,29.678,"GRA",1,27.9637
12.99,503.68,5.77,22,"GRA",1,30.6337
23.9,877,15.82,33.6,"GRA",37,33.9489
12.735,917.06,7.324,49.719,"GRA",30,15.2226
19.956,529.72,6.769,48.88,"GRA",12,18.3135
15.36,485.68,6.942,39.866,"GRA",14,21.9007
26.6,329.6,20.14,32.6,"GRA",37,11.3913
21.3,925.23,14.195,41,"GRA",1,21.7468
20.256,141.95,6.044,58.667,"GRA",12,15.8018
23.53,661.67,10.419,38.43,"GRA",17,27.8561
27.114,922.51,17.337,52.05,"GRA",12,21.334
23.65,704.6,18.475,34.907,"GRA",17,29.6507
18.38,55.3,7.362,26,"GRA",1,16.0933
13.09,698.8,5.915,32.675,"GRA",33,16.3746
21.983,502.47,6.503,30.571,"GRA",14,27.6672
17,510.567,8.732,41.613,"GRA",17,17.9941
19.803,645.6,13.236,33.153,"GRA",17,21.9862
18.3,165.7,8.77,32.8,"GRA",37,8.63257
15.81,462.5,8.3,22.87,"GRA",17,10.4862
27.5,1003.68,22.61,18,"GRA",43,9.92023
19.25,410.2,9.495,31.733,"GRA",15,24.8688
16.753,1012.9,7.874,29.018,"GRA",14,44.7903
16.375,967.49,9.034,25.645,"GRA",30,21.4628
14.922,804.61,5.49,43.939,"GRA",30,13.7598
16.01,78.34,9.185,19,"GRA",1,20.0058
25.58,288,5.248,23.9,"GRA",8,5.06206
15.8,116.2,11.48,32.5,"GRA",37,4.16775
24.517,566.56,11.828,37.737,"GRA",12,30.6894
20.08,856.9,8.897,37.18,"GRA",17,36.828
19.582,965.55,15.35,17.509,"GRA",41,15.8179
14.741,491.841,7.32,46.391,"GRA",1,27.8342
18.381,330.9,5.142,29.437,"GRA",14,22.7818
15.424,619.4,8.246,57.643,"GRA",12,24.1569
15.995,677.21,5.467,51.167,"GRA",30,25.5749
14.47,200.39,7.38,24.434,"GRA",41,4.84288
11.711,817.99,6.841,57.036,"GRA",30,19.2179
21.52,750,12.148,31.1,"GRA",15,23.8569
22.45,124.3,16.134,30.15,"GRA",17,8.8596
14.91,520.6,12.48,21.587,"GRA",41,8.75038
23.614,754.76,10.437,50.7,"GRA",12,8.54295
17.583,567.31,10.429,53.67,"GRA",12,20.9076
33.56,551,24.401,13.2,"GRA",4,17.2178
21.655,372.57,9.308,51.088,"GRA",12,20.1095
13.3,240.6,5.76,26.863,"GRA",41,10.7527
20.109,540.73,9.021,38.009,"GRA",30,19.6174
19.346,799.26,9.144,48.294,"GRA",12,15.5513
19.254,155.07,14.12,15.166,"GRA",41,7.48921
7.876,1031,5.203,30.838,"GRA",33,11.3394
28.4,776,18.46,44.1,"GRA",37,20.4984
16.48,432.33,6.549,31.31,"GRA",17,23.9819
16.773,409.733,6.289,45.06,"GRA",17,24.3319
13.56,814.14,8.409,24,"GRA",1,35.6018
13.659,650.99,6.29,55.107,"GRA",30,16.748
15.97,906.88,7.149,35,"GRA",1,40.9571
23.05,66.66,8.682,30,"GRA",1,15.4375
33.5,625,21.732,13.9,"GRA",4,21.8764
16.16,710.21,9.933,39.406,"GRA",30,17.5156
10.4,338,5.06,31.6,"GRA",37,13.3968
17.025,535.23,9.45,21.992,"GRA",41,12.7316
8.377,749.33,7.338,57.469,"GRA",12,23.4858
11.58,593.94,5.14,11.888,"GRA",41,12.6771
18.56,381.99,6.65,36.919,"GRA",1,32.7124
31.5,736,25.17,32,"GRA",37,16.0996
22.77,783,10.088,29.2,"GRA",15,33.4605
19.83,977,12.22,48.075,"GRA",15,29.8892
19.15,736.07,9.6,33,"GRA",1,23.4308
35.53,286,42.853,20.1,"GRA",8,5.76215
13.63,508.1,6.66,20.253,"GRA",41,16.3303
21.357,824.427,10.613,22.091,"GRA",1,49.6027
23.855,287.41,12.188,40.592,"GRA",12,18.8238
16.877,518.71,5.201,47.31,"GRA",12,32.9478
21.89,945,12.331,44.45,"GRA",15,23.138
11.35,297.55,8.198,36.378,"GRA",27,2.78588
22.9,481.2,5.3,45.6,"GRA",37,23.0401
27.409,493.92,18.657,30.062,"GRA",14,21.3926
20.76,864,11.864,33.1,"GRA",15,29.7549
22.23,521.03,15.341,36.41,"GRA",17,27.4173
28.31,818,16.785,33.6,"GRA",15,27.2607
31.67,902,30.809,9.7,"GRA",4,18.9469
27.86,1036.8,20.41,18,"GRA",43,12.1859
27.379,775.06,29.54,16.116,"GRA",41,9.21374
20.652,959.85,5.935,44.88,"GRA",14,19.5773
24.79,321.3,11.825,32.525,"GRA",15,0.226127
21.81,671.22,12.932,30,"GRA",1,37.2158
12.37,330.2,5.94,19.878,"GRA",41,9.8836
23.652,77.587,15.21,46.708,"GRA",12,3.01726
24.133,936.525,12.562,27.471,"GRA",1,41.4789
24.82,393.82,20.608,36.36,"GRA",17,9.13961
21.73,543.43,12.255,38.97,"GRA",17,17.1612
17.019,636.17,5.673,56.72,"GRA",12,44.5972
25.6,880,17.41,33.6,"GRA",37,20.3629
14.3,747.7,10.856,31.482,"GRA",33,14.8596
22.183,692.49,13.32,24.812,"GRA",41,26.5745
15.52,707,11.031,21.133,"GRA",15,13.9949
22.011,881.48,15.142,52.491,"GRA",30,11.7495
19.697,858.38,13.29,24.846,"GRA",41,13.1446
21.49,420.39,11.12,33.724,"GRA",14,22.0497
24.72,637.826,9.65,11.44,"GRA",38,9.08565
29.52,441.566,19.6,8.74,"GRA",38,11.0558
21.893,245.38,12.353,57.091,"GRA",12,22.6575
25.072,432.119,15.221,24.98,"GRA",1,39.9025
15.454,68.5,5.967,36.027,"GRA",30,7.27092
13.25,636.231,7.595,48.021,"GRA",30,16.9351
24.12,422.118,10.7,8.791,"GRA",38,16.7862
12.039,260.46,5.994,43.551,"GRA",30,7.22241
16.607,429.85,6.56,18.25,"GRA",41,20.2785
16.394,802.16,7.138,41.489,"GRA",30,17.6546
15.9,587.55,5.154,51.832,"GRA",30,23.2386
10.26,149.5,7.222,38.175,"GRA",33,1.71124
24.1,515.23,8.041,40.98,"GRA",17,27.0618
25.7,669.2,14.76,33,"GRA",37,18.3774
17.77,197.1,5.763,31,"GRA",1,16.8455
11.113,734.72,6.689,48.42,"GRA",30,12.8379
18.167,393.16,6.749,45.391,"GRA",14,24.3546
13.3,890,8.47,44.8,"GRA",37,13.0099
11.615,131.78,6.034,55.373,"GRA",12,7.75995
18.92,789.6,8.411,27,"GRA",1,39.9983
27.439,816.69,18.8,31.014,"GRA",14,32.1476
24.98,275,7.912,7.4,"GRA",4,15.3106
13.307,962.66,6.28,26.093,"GRA",41,20.1072
23.36,779,17.93,25.525,"GRA",15,25.8119
13.4,645.5,7.843,41.574,"GRA",27,2.44449
27,755.652,24.37,6.6,"GRA",38,13.374
28.34,584.52,24.022,24,"GRA",1,30.4795
22.977,858.19,16.24,20.606,"GRA",41,22.5016
31.83,407,31.56,10.4,"GRA",4,17.0823
22.13,897,15.871,25.725,"GRA",15,26.5763
10.52,519.76,5.63,59.558,"GRA",12,28.5263
20.955,614.19,14.673,20.638,"GRA",14,21.0469
25.78,858,16.93,16.3,"GRA",15,9.71981
27.88,597.913,17.68,12.43,"GRA",38,18.4571
18.65,387.233,8.953,37.843,"GRA",17,17.6322
20.403,261.27,5.524,47.142,"GRA",14,7.33704
13.55,616.72,6.027,25,"GRA",1,24.9232
30.16,993,23.13,15.3,"GRA",4,30.3037
20.306,530.733,11.85,33.534,"GRA",1,30.1073
24.221,344.61,10.701,47.736,"GRA",12,32.5185
25.233,668.03,16.688,46.333,"GRA",12,13.4297
25.72,727.582,20.17,9.36,"GRA",38,7.74888
9.768,406.48,5.143,56.225,"GRA",30,9.98224
12.471,525.27,6.116,53.695,"GRA",30,33.636
14.288,919.82,6.747,38.921,"GRA",30,11.744
22.925,536.658,13.097,21.686,"GRA",1,29.9326
15.513,480.169,6.642,29.292,"GRA",1,17.7691
25.8,601.9,9.98,34.4,"GRA",37,23.4666
18.598,844.636,9.188,32.584,"GRA",16,30.0259
27.6,820,16.5,30.2,"GRA",37,24.6428
14.7,716,11.19,36.7,"GRA",37,15.6046
19.771,100.57,5.634,34.425,"GRA",14,12.1483
13.077,227.24,5.036,43.392,"GRA",14,17.4756
25.857,904.333,20.451,22.243,"GRA",17,21.6193
22.47,240.09,13.272,30,"GRA",1,25.3461
26.58,323.59,22.78,8.5,"GRA",38,5.70901
16.443,553.54,5.06,53.921,"GRA",30,25.7478
12.3,537.1,6.01,38.566,"GRA",27,2.85452
23.174,465.76,8.495,45.845,"GRA",12,29.8833
27.65,934.31,25.95,27,"GRA",1,38.8125
25.95,424.12,16.541,36.79,"GRA",17,22.7979
32.241,286.261,34.91,10.36,"GRA",38,6.93719
27.99,148.84,18.897,31.88,"GRA",17,7.51111
22.943,728.867,18.927,23.823,"GRA",17,19.0499
14.291,160.83,5.119,38.166,"GRA",30,9.14718
15.651,822.36,8.202,30.35,"GRA",30,21.1562
30.487,565.4,33.091,21.997,"GRA",17,21.9629
19.181,677.11,8.592,38.402,"GRA",14,27.5119
29.6,557.9,18.7,37,"GRA",37,8.52737
23.47,387,11.78,19,"GRA",43,9.87134
12.95,464.19,5.476,46,"GRA",1,24.484
12.786,528.48,8.581,43.612,"GRA",30,14.6453
30.02,795.652,34.82,10.17,"GRA",38,13.2258
12.647,232.27,7.026,59.203,"GRA",30,6.0293
14.85,911.87,8.685,23,"GRA",1,28.832
17.087,92.04,11.04,37.493,"GRA",17,9.36862
23.4,589.2,9.48,46.2,"GRA",37,20.9809
17.627,392.45,5.262,36.965,"GRA",30,18.219
18.056,145.39,6.454,50.169,"GRA",12,15.3156
24.84,66.08,14.17,19,"GRA",43,0.753109
25.38,874,13.93,21,"GRA",43,8.58262
27.641,697.617,22.079,25.541,"GRA",1,28.6296
18.17,449.16,6.458,43.44,"GRA",17,24.3456
11.533,844.93,5.872,57.405,"GRA",30,16.7436
27.41,306,16.17,8.5,"GRA",38,9.38839
21.244,586.17,16.496,48.27,"GRA",12,31.2776
20.2,658.4,15.55,34.2,"GRA",37,25.2399
24.607,729.09,22.139,49.596,"GRA",12,22.6709
16.272,468.56,11.96,21.248,"GRA",41,11.1697
16.56,560.25,5.44,14.076,"GRA",41,14.0262
26.78,674.1,22.35,22,"GRA",43,1.56115
29,203.3,12.68,33.5,"GRA",37,12.7225
21.643,691.08,9.106,48.313,"GRA",12,38.7265
18.5,135.5,12.138,33.487,"GRA",17,7.46076
24.09,558.43,17.543,30,"GRA",1,34.8064
20.22,356.55,11.374,35,"GRA",1,20.5225
19.803,705.87,13.03,19.376,"GRA",41,8.72522
21.82,560.21,12.783,44.1,"GRA",17,22.4483
20.14,684.6,5.952,45.15,"GRA",15,29.0477
15.108,598.752,5.108,39.075,"GRA",16,19.3091
21.34,617.4,15.06,17,"GRA",43,7.39031
26.22,144.174,13.63,12.09,"GRA",38,4.76182
17.815,399.01,5.959,47.011,"GRA",14,18.7228
20.69,382.77,8.181,36.77,"GRA",17,13.4969
28.93,864,22.558,33.45,"GRA",15,29.2946
28.98,939.131,23.57,12.82,"GRA",38,2.63721
19.177,805.29,5.909,56.622,"GRA",12,53.4991
28.54,741.739,28.17,6.74,"GRA",38,6.22564
24.22,682.07,19.159,20.72,"GRA",17,20.4688
30.4,206.783,37.09,8.35,"GRA",38,2.9747
13.789,441.918,6.703,20.973,"GRA",1,12.0443
9.27,137.84,5.464,36.64,"GRA",17,10.2077
32.37,359.044,38.29,8.39,"GRA",38,7.27139
14.713,841.182,7.495,47.943,"GRA",30,14.4809
18,687.88,7.665,48.367,"GRA",12,37.7177
14.97,303.8,7.491,38.5,"GRA",15,17.483
20.43,302,5.861,44.625,"GRA",15,14.9692
13.559,631.11,6.98,25.446,"GRA",41,16.083
24.7,410.9,15.34,40.6,"GRA",37,12.7772
15.2,310.1,10.41,45.2,"GRA",37,11.3888
13.477,434.5,6.303,37.993,"GRA",17,12.9847
26.06,485.52,18.781,26,"GRA",1,27.9253
25.268,582.59,15.791,33.066,"GRA",14,30.7251
19.207,326.28,13.81,12.56,"GRA",41,5.4442
28.49,272,10.892,25,"GRA",8,2.75088
19.84,537.4,12.16,12.96,"GRA",41,10.905
25.17,714.783,21.76,9.02,"GRA",38,7.24906
25.389,642.94,9.785,31.107,"GRA",12,19.5085
14.372,468.85,5.039,46.421,"GRA",14,19.6944
17.92,356.14,5.025,39.77,"GRA",17,18.5661
26.049,540.76,23.238,45.545,"GRA",12,18.7872
19.65,759,12.26,46.175,"GRA",15,23.2243
22.4,868,13.3,33,"GRA",37,23.8953
29.56,742,18.622,24.2,"GRA",8,12.8295
26,310.618,13.84,13.24,"GRA",38,5.83784
14.53,570.8,7.344,27.45,"GRA",15,23.91
17.34,398.56,9.114,35.04,"GRA",17,22.2359
8.919,595.08,7.301,50.047,"GRA",30,11.7706
33.48,984,23.258,17.5,"GRA",8,10.2327
11.245,751.84,5.17,26.093,"GRA",41,15.5476
15.747,410.82,7.207,58.291,"GRA",12,18.5146
18.833,120.4,13.727,19.497,"GRA",17,9.60118
19.85,647.73,9.487,32.51,"GRA",17,23.0196
21.547,551.8,10.148,33.763,"GRA",17,15.8551
28.19,425,10.704,10.5,"GRA",4,13.4777
29.49,721,12.365,17.2,"GRA",4,19.0338
31.79,166,20.679,11,"GRA",4,5.79156
25.7,128.7,11.18,42.4,"GRA",37,7.11804
18.89,923.56,10.716,20.26,"GRA",14,24.526
13.67,874,8.654,33.546,"GRA",33,18.9713
27.46,681,10.991,14.5,"GRA",4,22.3092
26.31,488.087,19.13,10,"GRA",38,10.6571
16.86,887,8.511,47.075,"GRA",15,32.0621
31.09,415,19.874,15.6,"GRA",4,16.1952
26.22,892,19.94,20,"GRA",43,6.02887
24.693,923.71,10.11,29.175,"GRA",12,20.3298
28.54,903,12.485,24.7,"GRA",8,8.05232
20.8,130.801,7.01,33.4,"GRA",37,7.05906
11.03,966,5.717,33.684,"GRA",33,21.6308
21.5,487.2,18.982,38.495,"GRA",27,4.59362
17.01,464.43,7.62,38.33,"GRA",17,20.7538
26.79,771.305,17.49,8.03,"GRA",38,14.3441
30.74,680,14.169,16.1,"GRA",4,21.1796
24.484,764.96,15.474,49.061,"GRA",12,26.2954
18.206,717.6,9.32,25.413,"GRA",41,20.6519
26.168,899.1,15.42,18.418,"GRA",14,17.7869
18.908,541.92,6.913,37.989,"GRA",30,15.3764
25.187,237.2,16.065,35.07,"GRA",17,18.5158
17.326,172.5,10.592,57.813,"GRA",12,14.6274
17.34,329.31,8.146,31.16,"GRA",17,8.42576
16.878,212.82,6.38,27.822,"GRA",30,10.9106
30.3,844,14.31,39.5,"GRA",37,23.2888
25.58,249,7.871,15.9,"GRA",8,4.54209
23.289,742.6,15.217,48.764,"GRA",12,24.988
17.023,418.56,8.845,33.577,"GRA",12,15.4337
23.7,519.8,9.68,35.5,"GRA",37,17.7426
22.43,746,11.997,28,"GRA",1,49.646
13.18,702.77,6.823,40.73,"GRA",17,14.7658
19.99,784,6.325,45.825,"GRA",15,36.1962
19.063,692.29,7.489,51.161,"GRA",30,27.3312
20.627,379.76,18.2,40.886,"GRA",14,25.663
19.034,802.88,8.353,59.51,"GRA",30,21.0068
23.474,600.039,18.24,30.819,"GRA",1,45.5919
15.629,724.31,6.429,30.154,"GRA",30,13.932
27.31,775,21.84,20.881,"GRA",41,21.4644
21.47,413.8,13.977,31.2,"GRA",17,14.6679
13.273,329.69,6.744,58.467,"GRA",12,19.1351
35.08,735,29.375,13.7,"GRA",4,29.2896
32.89,573.739,39.04,8.57,"GRA",38,7.76327
22.027,259.2,15.197,35.347,"GRA",17,11.0756
32.79,179,25.857,11.1,"GRA",4,9.06842
22.723,240.52,13.58,40.056,"GRA",30,11.995
19.862,813.541,10.883,41.959,"GRA",1,42.0178
21.73,107.2,11.709,30.375,"GRA",15,8.06777
32.86,1042,22.464,13.5,"GRA",4,35.0723
15.465,361.67,5.931,41.669,"GRA",14,25.0129
24.1,917,17.69,30.2,"GRA",37,22.8005
14.26,436.13,9.51,22.573,"GRA",41,8.86369
14.12,588.8,6.43,24.687,"GRA",41,8.03593
9.643,553.11,5.13,27.043,"GRA",41,9.59988
15.843,201.95,7.947,57.563,"GRA",12,27.5575
14.22,619.067,7.943,33.733,"GRA",15,17.0858
20.442,898.28,12.999,46.096,"GRA",14,29.25
17.078,68.793,12.027,58.574,"GRA",12,0.658719
16.453,385.5,11.969,49.307,"GRA",17,13.9931
24.217,484.67,14.987,28.778,"GRA",14,32.1586
15.062,577.978,10.124,26.388,"GRA",1,20.8529
17.88,141.69,11.249,37.103,"GRA",1,17.5027
22.725,522.081,18.07,15.622,"GRA",41,7.74715
15.925,447.33,5.093,50.256,"GRA",30,24.743
23.679,452.81,14.248,21.535,"GRA",14,18.7675
20.42,869,12.281,38.8,"GRA",17,28.3213
24.357,438.267,17.474,36.97,"GRA",17,24.6613
27.2,644,15.25,41.8,"GRA",37,27.5058
20.265,931.59,7.448,44.286,"GRA",14,34.3822
5.412,885.39,5.033,60.949,"GRA",12,10.577
19.57,651.83,12.435,22.32,"GRA",17,11.3102
20.976,425.35,5.616,40.425,"GRA",14,28.5988
15.704,302.14,7.881,48.696,"GRA",14,19.8898
15.84,1001,12.977,30.824,"GRA",33,16.1521
28.23,767.03,16.918,39.14,"GRA",17,30.8489
20.945,1021.1,14.06,12.34,"GRA",41,10.2976
14.846,214.06,5.099,33.461,"GRA",14,14.1462
18.26,737.4,10.393,55.82,"GRA",12,18.6247
12.41,273.72,7.226,41.27,"GRA",17,9.18177
34.53,869,41.645,20.1,"GRA",8,6.26656
16.656,818.46,7.45,43.945,"GRA",14,29.5793
19.5,406.2,11.45,37.5,"GRA",37,16.3684
23.87,342.174,11.21,13.58,"GRA",38,12.511
10.844,515.47,5.4,26.041,"GRA",41,9.42754
26.025,627.03,22.499,43.848,"GRA",12,21.1072
19.197,857.57,8.23,16.163,"GRA",41,20.7673
19.16,371.3,10.326,48.45,"GRA",15,7.70121
20.919,397.43,14.599,28.115,"GRA",12,24.5241
21.66,576.8,13.524,36.11,"GRA",17,18.14
24.86,268,5.342,16.4,"GRA",4,10.8156
16.27,257.72,7.133,31,"GRA",1,25.4341
19.94,759,10.03,18.459,"GRA",41,24.6032
27.306,1007.9,26.72,12.168,"GRA",41,17.6994
10.34,721.318,5.904,27.068,"GRA",1,27.3427
18.627,919.48,5.11,45.019,"GRA",30,19.0737
33.16,1003,24.368,13.4,"GRA",4,30.9198
15.842,457.31,8.78,12.433,"GRA",41,8.58011
27.405,358.88,21.85,21.573,"GRA",14,8.09565
18.88,465.267,11.697,41.397,"GRA",17,12.5546
30.43,396.87,26.71,8.11,"GRA",38,13.2971
32.61,638,24.612,12.4,"GRA",4,23.6426
13.604,664.97,7.69,42.86,"GRA",30,16.6546
30.04,613.133,30.043,36.663,"GRA",17,25.1602
20.01,489.9,5.219,29.575,"GRA",15,22.9523
18.374,615.09,13.32,24.363,"GRA",41,6.90956
26.26,693.15,20.928,47.001,"GRA",12,15.0216
31.16,500,21.314,17.7,"GRA",8,8.33701
11.196,769.04,8.813,35.349,"GRA",30,22.3591
12.92,1137,6.422,32.757,"GRA",33,19.5518
20.9,120.37,9.269,46.06,"GRA",17,10.4517
27.215,903.77,15.964,38.395,"GRA",12,26.7184
30.601,644.82,29.46,11.522,"GRA",41,17.1969
13.42,690.18,6.187,34,"GRA",1,26.4535
31.74,809,24.37,17.8,"GRA",8,6.69236
19,279.5,6.33,35.1,"GRA",37,10.6761
24.8,930,23.78,16,"GRA",43,4.17299
33.95,206,31.304,8.8,"GRA",4,6.13005
19.141,753.98,5.303,44.226,"GRA",14,24.3445
22.781,404.68,17.871,33.209,"GRA",14,11.1572
26.3,854,10.79,33.6,"GRA",37,19.8034
25.6,772.77,18.842,20.14,"GRA",17,25.5619
21.474,682.59,15.467,30.202,"GRA",14,24.756
31.48,1041,35.097,23.8,"GRA",8,7.99416
26.04,703.31,21.155,24.44,"GRA",17,21.3565
26.708,524.76,16.804,26.498,"GRA",14,28.759
28.87,1071.93,26.5,18,"GRA",43,9.40023
23.21,820,10.033,29.2,"GRA",15,27.0889
18.732,603.9,8.083,41.885,"GRA",14,30.2255
20.33,284.02,9.816,28,"GRA",1,28.124
19.476,892.82,8.799,47.767,"GRA",30,25.9074
24.89,591.21,18.579,22,"GRA",1,31.248
29.84,618,25.653,23.9,"GRA",8,6.89037
29.66,394,12.903,14.2,"GRA",4,12.4652
14.009,695.56,7.152,39.976,"GRA",30,7.25527
33.12,1113,24.314,24.4,"GRA",8,6.51401
28.47,1065.91,25.31,18,"GRA",43,9.64
15.052,564.27,5.26,50.828,"GRA",30,19.5357
15.086,260.87,7.639,57.668,"GRA",12,20.3641
20.05,837.37,15.52,12.971,"GRA",41,5.62144
15.975,515.21,5.34,43.773,"GRA",30,25.5971
28.29,482,9.998,24.4,"GRA",8,6.50355
18.135,824.835,9.861,53.859,"GRA",12,27.9808
17.68,260.8,8.879,34.393,"GRA",17,19.1779
20.4,419.4,8.288,16.733,"GRA",15,14.579
12.429,525.94,9.795,56.04,"GRA",12,19.9447
14.964,485.718,5.437,27.783,"GRA",16,19.2434
18.512,312.914,6.186,19.79,"GRA",1,31.5831
18.52,295.433,6.022,33.697,"GRA",17,16.9853
15.649,562.135,9.469,31.81,"GRA",1,18.5805
14.9,854.03,10.71,44,"GRA",1,14.0372
23.54,239,7.258,8.1,"GRA",4,6.65497
16.763,310.1,11.304,39.14,"GRA",17,9.1718
31.73,847.826,31.94,7.67,"GRA",38,16.8957
15.51,729.78,10.849,29,"GRA",1,26.0623
21.088,643.69,7.732,34.651,"GRA",30,20.5458
19.89,681.1,7.887,28.35,"GRA",15,33.217
21.207,278.04,13.39,12.057,"GRA",41,15.8454
27.2,711.84,20.387,36.66,"GRA",17,35.8735
14.87,824.572,9.933,30.1,"GRA",30,23.8738
32.34,733,18.423,16.9,"GRA",4,26.4402
18.78,463.83,5.108,52.973,"GRA",12,33.0014
24.2,402.5,11.86,34.3,"GRA",37,18.9953
14.856,854.48,7.56,28.602,"GRA",41,17.5489
17.65,661.12,10.336,28.7,"GRA",17,18.8753
24.58,269.21,10.071,29.357,"GRA",12,18.8679
35.24,759,42.743,20.5,"GRA",8,9.03018
16.972,812.07,6.05,28.822,"GRA",41,16.1914
17.6,304.5,5.416,39.625,"GRA",15,20.4154
23.5,542.82,18.835,35,"GRA",1,3.04533
15.39,79,7.444,45.025,"GRA",15,7.21713
25.533,927.56,25.14,12.227,"GRA",41,5.49602
12.99,448.2,5.05,20.831,"GRA",41,17.5298
29.31,1031,14.277,25.1,"GRA",8,8.39991
28.42,167,12.011,12.6,"GRA",4,8.98331
34.2,939,25.825,18.6,"GRA",8,10.7455
27.864,430.35,23.216,34.977,"GRA",14,22.5286
30.25,526,20.235,16.6,"GRA",8,6.67496
18.977,783,6.934,60.976,"GRA",12,39.3961
