"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
28.55,630.3,11.243,24.6666666666667,"EBF",26,24.1641
11.11,433.5,6.182,28.6833333333333,"ENF",24,13.6054
21.12,691,15.416,22.8666666666667,"MF",9,12.6394
24.269,937.872,12.364,28.5993333333333,"ENF",32,22.4085
17.52,627.5,8.551,33.77,"ENF",24,20.6605
29.02,906,10.831,26.0333333333333,"EBF",26,27.475
19.62,744.2,5.855,21.1833333333333,"DBF",19,31.6587
10.96,657.49,7.266,32.717,"ENF",24,10.0357
19.21,737.95,14.948,42.14,"DBF",18,13.883
17.42,514.4,12.343,13.357,"ENF",32,19.0503
18.12,382.6,9.269,23.059,"ENF",24,13.7446
7.16,139.18,6.752,32.9666666666667,"ENF",24,4.01833
9.72,113,6.047,28,"MF",9,5.8317
23.79,660.8,8.679,17.4163333333333,"ENF",32,18.5745
15.77,953.53,11.134,38.1666666666667,"DBF",18,24.2917
17.19,604.55,7.298,57.5143333333333,"ENF",25,15.1138
22.17,327.23,6.948,18.6133333333333,"ENF",25,23.164
17.5,510.91,9.541,17.8,"DBF",19,15.418
18.27,275.236,7.066,23.9843333333333,"DBF",21,20.4608
18.233,960.363,13.052,29.9443333333333,"ENF",13,14.616
14.44,354.8,8.074,36.5993333333333,"ENF",24,11.4275
17.2,338,10.993,27.2,"MF",9,16.0352
8.15,695.67,5.805,29.2396666666667,"ENF",24,20.1875
17.067,912.18,7.715,26.0033333333333,"ENF",13,15.073
19.78,161.23,8.816,20.4683333333333,"ENF",24,10.0224
13.82,468,5.674,30.8673333333333,"ENF",32,21.978
23.35,525.22,19.879,13.0306666666667,"ENF",24,6.43745
10.32,311.313,5.125,41.38,"ENF",24,10.7966
15.258,137.826,9.458,27.5753333333333,"ENF",32,7.41271
20.68,547.71,14.243,24.6566666666667,"ENF",24,16.0579
18.7,408,12.08,27,"MF",9,17.6117
19.803,430.517,10.321,26.9706666666667,"DBF",28,19.0839
15.1,439.5,5.4,33.5073333333333,"ENF",24,18.4739
13.12,104,5.889,27.6666666666667,"MF",9,3.81205
12.2,786.04,9.283,72.3673333333333,"ENF",25,18.0416
15.71,399.53,6.397,31.0073333333333,"ENF",24,14.8814
9.563,1073.65,5.239,41.7716666666667,"DBF",28,16.607
25.048,756.342,20.856,23.4303333333333,"DBF",28,20.472
16.33,316,5.694,27.1666666666667,"MF",9,15.4654
18.28,509.64,14.29,36.5213333333333,"ENF",24,8.03681
17.75,286.78,5.203,49.0416666666667,"ENF",25,16.1851
24.23,390,16.644,25.5333333333333,"MF",9,16.1495
14.64,280.3,8.099,38.04,"DBF",19,16.5367
12.58,395.78,8.671,34.1173333333333,"ENF",24,6.20556
26.74,59.87,5.374,27,"EBF",26,4.02999
12.07,200.49,6.25,35.8766666666667,"DBF",18,10.9584
28.33,419.3,9.52,21,"EBF",26,48.5695
29.6,279.42,25.467,19.717,"ENF",25,12.657
27.73,289.5,10.682,25.6666666666667,"EBF",26,22.8514
27.83,902,5.915,28.2,"EBF",26,14.5658
9.48,337.82,6.804,34.899,"ENF",24,7.11361
18.28,819.46,11.365,17.2633333333333,"ENF",20,10.3797
16.04,547.1,6.165,26.85,"ENF",24,21.4394
17.43,627.45,9.461,19.606,"ENF",24,20.6884
15.49,182,8.605,32.2366666666667,"DBF",19,8.18925
13.54,201.18,11.454,39.3436666666667,"ENF",24,2.24186
21.56,142.53,5.728,26.0766666666667,"ENF",24,11.0143
13.63,614.86,5.186,16.6,"DBF",19,16.2901
26.13,671,18.723,23.5,"MF",9,13.0609
25.5,796.82,24.351,29.9466666666667,"DBF",18,13.1734
19.53,254.72,7.774,19.6313333333333,"ENF",24,20.3035
25.014,946.1,22.698,19.8846666666667,"DBF",28,18.7118
22.98,657.72,17.119,36.5633333333333,"DBF",18,9.07985
18.47,519.96,15.178,29.84,"ENF",20,8.42948
13.65,556.12,11.287,37.669,"ENF",24,6.28551
21.9,146.12,15.53,31.8676666666667,"ENF",24,6.93234
21.12,608.8,7.623,26.5716666666667,"ENF",32,16.1606
10.76,626.47,6.484,33.6933333333333,"DBF",19,14.7343
22.46,207.45,9.174,28.97,"DBF",18,18.1262
13.467,328.341,8.979,25.5533333333333,"ENF",13,22.4841
18.42,781.2,9.988,18.6933333333333,"DBF",19,26.26
26.26,250.9,8.98,21,"EBF",26,13.0501
7.64,560.37,5.288,68.5753333333333,"ENF",25,13.2412
26.19,566.2,8.569,19,"EBF",26,29.732
28.8,742,11.407,26,"EBF",26,38.3814
15.42,304.09,8.733,32.9096666666667,"ENF",24,13.3056
17.28,787,6.412,29.3523333333333,"ENF",25,25.1288
22.073,661.495,17.358,20.262,"DBF",28,24.8301
15.76,120.29,7.406,31.1366666666667,"DBF",19,10.1908
22.32,886.45,15.047,62.1113333333333,"ENF",25,13.0386
17.48,902,10.649,26.3,"MF",9,16.8959
21.08,1037.03,11.051,32.688,"DBF",28,24.1129
23.38,414.53,8.914,21.5216666666667,"ENF",24,17.4301
26.86,390.1,7.817,19.6666666666667,"EBF",26,28.9192
10.31,579,8.119,25.3666666666667,"MF",9,18.1273
17.23,584.12,10.164,31.2266666666667,"DBF",19,23.1787
8.06,404.15,7.099,38.72,"ENF",24,5.16426
21.93,697.11,9.875,51.1353333333333,"ENF",25,28.6975
21.45,688.02,14.909,25.4333333333333,"DBF",18,19.7621
15.05,600.359,9.209,40.53,"ENF",24,17.1287
16.97,502.07,7.92,18.32,"DBF",19,28.6468
12.76,605.81,6.54,21.3533333333333,"ENF",20,26.6059
16.26,739.05,7.462,23.8133333333333,"ENF",20,36.8398
19.08,761.33,14.606,39.7623333333333,"DBF",18,16.0329
20.733,428.021,15.197,28.6523333333333,"ENF",13,12.9523
28.16,860.184,9.714,29.4996666666667,"ENF",32,23.6823
13.77,682.53,5.797,34.3366666666667,"DBF",19,30.9866
21.533,988.35,17.024,29.191,"ENF",13,14.3371
18.18,517,9.447,22.6333333333333,"MF",9,17.5296
18.648,606.913,9.523,29.1006666666667,"DBF",28,26.6331
17.68,199,11.129,18.8,"MF",9,9.42192
12.49,704.05,7.035,29.1703333333333,"ENF",24,22.0804
15.58,207,7.968,20.9333333333333,"MF",9,10.9108
19.85,554,12.514,24.3666666666667,"MF",9,28.4642
18.07,598,13.064,23.0666666666667,"MF",9,26.7888
22.68,451.36,13.23,21.481,"DBF",21,26.9763
7.59,252.81,5.574,34.4616666666667,"ENF",24,8.26351
21.188,303.892,11.187,19.2766666666667,"DBF",28,11.8386
22.2,728.8,9.226,28.271,"ENF",32,15.4992
13.26,258.13,6.582,24.634,"ENF",24,9.9931
17.01,323.95,6.971,32.2166666666667,"DBF",18,23.43
20.08,373.66,7.526,31.533,"ENF",24,17.5028
28.467,826.488,11.698,30.163,"ENF",32,25.3347
17.881,209.701,7.055,33.6456666666667,"DBF",28,23.2087
17.5,344.1,7.2,31.6366666666667,"DBF",18,20.8214
15.11,336.2,6.795,34.927,"ENF",24,15.3473
21.33,815.69,11.449,24.5326666666667,"ENF",25,10.0345
27.09,148.99,20.955,25.0166666666667,"ENF",24,8.37547
20.1,745.38,17.597,28.724,"ENF",24,12.8757
26.43,638.1,7.208,24.489,"EBF",26,21.6445
16.68,778.06,10.234,32.9133333333333,"DBF",19,25.4389
15.64,723.27,10.33,29.0286666666667,"ENF",24,17.3576
8.63,178.34,7.458,36.5083333333333,"ENF",24,6.94683
21.96,697.26,12.144,41.1333333333333,"DBF",18,24.4094
13.58,486.134,6.16,27.9033333333333,"ENF",20,24.2462
29.34,861,12.708,21.3333333333333,"EBF",26,24.0764
15.76,458.3,9.034,17.06,"DBF",19,29.7672
13.97,105.76,6.464,27.932,"ENF",25,6.22277
16.704,824.6,7.019,27.6723333333333,"DBF",28,18.5603
17.763,542.542,7.105,28.9546666666667,"DBF",28,31.4609
26.002,972.306,25.974,17.7686666666667,"DBF",28,15.3206
17.34,286.59,9.09,21.155,"ENF",25,11.8918
27.77,180.1,9.028,23,"EBF",26,23.3577
30.7,927,18.775,24,"EBF",26,31.3661
15.34,142.06,5.679,28.8333333333333,"DBF",19,11.6231
21.76,581.256,6.046,34.7176666666667,"ENF",32,18.6381
14.54,98,6.461,23.4,"MF",9,11.0291
22.56,520.49,11.985,26.192,"ENF",25,19.3019
7.92,423.94,7.03,33.7056666666667,"ENF",24,11.464
17.18,827,13.725,26.3,"MF",9,15.6533
23.47,801.65,20.189,18.0933333333333,"DBF",19,22.7325
18.22,290.32,10.36,35.07,"ENF",24,11.0029
27.79,539.4,8.74,25.6666666666667,"EBF",26,29.9384
11.94,575.18,6.82,40.5416666666667,"DBF",18,17.9646
18.15,648.2,13.57,31.5133333333333,"DBF",18,27.633
13.2,698.11,10.615,38.0836666666667,"ENF",24,10.2774
25.59,253.1,6.137,19,"EBF",26,17.7239
21.68,713.44,12.483,12.958,"DBF",21,21.685
7.11,277.09,7.16,39.1003333333333,"ENF",24,4.69088
22.36,644.28,13.04,20.78,"DBF",21,43.5917
24.41,533.235,16.16,27.8576666666667,"DBF",28,23.5765
13.39,900.231,7.979,28.2866666666667,"ENF",20,22.12
22.03,162.02,14.956,34.8106666666667,"ENF",24,5.05855
22.12,399.97,12.433,20.8593333333333,"ENF",24,16.1266
20.55,852.56,10.911,23.5433333333333,"ENF",20,22.3342
16.18,287.7,8.701,38.7676666666667,"DBF",18,8.59181
16.49,296.47,10.82,25.2033333333333,"ENF",24,8.63626
17.62,493.82,6.491,31.7333333333333,"DBF",18,22.0721
20.37,521.6,6.851,26.9403333333333,"ENF",32,16.2489
19.79,226.92,8.473,21.6686666666667,"ENF",25,12.0046
20.6,294.05,11.117,12.7583333333333,"ENF",25,15.4933
16.58,571,9.058,19.9,"MF",9,28.0184
11.76,464,7.041,21.3,"MF",9,17.0058
