"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
23.64,809,17.68,5.6,"ENF",34,12.1778
24.17,651.98,12.695,10.8653333333333,"ENF",25,16.5175
29.74,847,14.588,17.6666666666667,"EBF",26,28.452
16.54,583.4,7.086,8.127,"ENF",34,15.0444
15.63,573.451,11.207,15.6413333333333,"ENF",24,15.2162
29.033,366.76,25.219,3.28966666666667,"DBF",44,9.99652
5.72,289.56,6.434,26.5276666666667,"ENF",24,6.77737
21.28,667.1,6.631,6.453,"ENF",34,24.625
17.88,572.3,7.161,7.76666666666667,"ENF",34,15.3218
23.4,451.2,9.922,16.367,"ENF",32,16.0687
20.88,253.2,7.038,5.26666666666667,"ENF",34,7.46731
18.88,362.77,7.921,23.93,"DBF",18,18.1381
20.838,146.133,7.278,16.865,"ENF",32,9.9886
30.41,682.1,28.477,4.63333333333333,"ENF",34,13.1775
16.12,290.4,7.115,4.73333333333333,"ENF",34,4.5439
18.75,454.6,5.172,5.16666666666667,"ENF",34,21.7172
13.69,493.3,5.039,6.5,"ENF",34,14.7398
13.35,624.3,7.509,10.377,"ENF",34,12.6643
27.13,259.1,9.81,19.3333333333333,"EBF",26,22.4187
27.3,536.7,9.473,13.6666666666667,"EBF",26,22.452
24.474,449.163,9.419,16.51,"ENF",32,26.4853
15.35,173.4,6.427,5.13333333333333,"ENF",34,4.83706
22.19,572.8,9.796,17.9713333333333,"ENF",32,18.3025
26.23,174.9,12.008,14.195,"ENF",32,15.1134
27.02,86.64,29.028,10.128,"ENF",25,2.64032
28.11,739.2,12.374,13.5913333333333,"ENF",32,11.6011
25.38,120.3,18.289,6.46666666666667,"ENF",34,6.50363
27.957,980.193,17.939,9.82333333333333,"DBF",44,19.7944
13.51,576.6,7.852,3.283,"ENF",34,14.9854
15.83,155.1,7.796,4.83333333333333,"ENF",34,4.85556
16.03,494.5,12.926,5.1,"ENF",34,24.3021
26.69,397.9,6.198,17.6666666666667,"EBF",26,23.8386
24.1,301.79,20.316,24.63,"DBF",18,16.6136
29.64,752,12.867,17.6666666666667,"EBF",26,46.9443
22.71,611.22,8.938,17.309,"ENF",24,23.7319
14.94,565.5,5.047,11.1016666666667,"ENF",34,19.2345
27.807,949.383,24.489,4.45666666666667,"DBF",44,13.6933
22.47,58.6,7.93,13.5613333333333,"ENF",32,6.66548
20.228,248,5.016,10.1176666666667,"ENF",34,16.1496
19.22,607.04,8.185,25.1633333333333,"DBF",18,27.0392
19.18,793.94,9.545,24.7833333333333,"DBF",18,28.167
25.02,406.9,16.544,4.36666666666667,"ENF",34,9.39476
27.52,784,13.044,14.3333333333333,"EBF",26,23.7768
27.29,371.8,9.286,10.6666666666667,"EBF",26,16.0508
25.71,284.7,8.527,14.6666666666667,"EBF",26,38.1565
14.16,438.5,7.25,6.4,"ENF",34,9.30211
13.45,313.9,5.365,6.63333333333333,"ENF",34,10.4725
18.3,659.45,11.329,23.7866666666667,"DBF",18,18.4309
23.34,408.2,12.725,5.8,"ENF",34,11.3967
25.34,404.7,11.21,11.2213333333333,"ENF",32,9.92485
20.59,561.2,7.767,4.8,"ENF",34,22.792
27.34,507.4,9.895,11,"EBF",26,15.7431
20.073,162.087,5.156,4.04966666666667,"DBF",44,3.31429
21.17,379.1,9.869,4.53333333333333,"ENF",34,12.0503
